2.562428126111626625e-04,3.719065280165523291e-04,1.592994231032207608e-04,3.269341541454195976e-04,7.044577505439519882e-04,2.132070483639836311e-03,1.099488930776715279e-03,8.518689719494432211e-05,2.492460771463811398e-04,2.877958759199827909e-04,1.817848184145987034e-03,1.300384028581902385e-04,4.973703180439770222e-04,2.764421747997403145e-03,2.952167415060102940e-04,3.573550493456423283e-04,2.226475626230239868e-04,3.463010943960398436e-04,2.701808407437056303e-04,7.787819486111402512e-04,4.605142457876354456e-04,2.851694007404148579e-04,1.462968357373028994e-04,5.060645053163170815e-04,8.214511908590793610e-04,2.103088045259937644e-04,4.584951384458690882e-04,5.234354175627231598e-04,3.685498668346554041e-04,8.174413233064115047e-04,9.423051378689706326e-04,1.549529988551512361e-04,1.564681006129831076e-04,1.163111650384962559e-03,9.806490270420908928e-04,2.901990665122866631e-04,4.223013238515704870e-04,5.464146379381418228e-04,7.071154541335999966e-04,6.242890958674252033e-04,1.071428850991651416e-04,5.069668404757976532e-04,1.583590928930789232e-04,2.708777028601616621e-04,3.267491410952061415e-04,2.104753657476976514e-04,2.474201610311865807e-04,2.088683977490290999e-04,4.271022626198828220e-04,3.294877824373543262e-04,6.448221975006163120e-04,2.894178614951670170e-04,8.878904627636075020e-04,1.249259570613503456e-03,4.880527849309146404e-04,6.400659331120550632e-04,3.949986421503126621e-04,4.247984325047582388e-04,1.137808663770556450e-03,6.492300890386104584e-04,3.018543939106166363e-04,1.916178007377311587e-04,3.084235358983278275e-04,4.189478640910238028e-04,5.258127348497509956e-04,3.750126808881759644e-03,2.062554412987083197e-04,2.317598264198750257e-04,2.674067509360611439e-04,3.985943039879202843e-04,2.728426770772784948e-04,2.934585791081190109e-04,4.145746643189340830e-04,2.663004852365702391e-04,3.386524913366883993e-04,3.132029669359326363e-04,1.590483298059552908e-04,3.353910578880459070e-04,8.169784559868276119e-04,3.900629526469856501e-04,3.063736367039382458e-04,2.921194245573133230e-04,1.932603190653026104e-04,9.132759441854432225e-05,4.511669394560158253e-04,2.778045600280165672e-04,1.130580058088526130e-04,2.322928921785205603e-04,1.620933617232367396e-04,4.011726705357432365e-04,4.192913766019046307e-04,1.890891435323283076e-04,2.534255327191203833e-04,7.972235471243038774e-05,3.831807698588818312e-04,2.744677767623215914e-04,1.410629047313705087e-04,7.396604050882160664e-04,1.753775723045691848e-04,3.810751077253371477e-04,3.700779052451252937e-04,5.744289373978972435e-04,2.414237533230334520e-04,2.708059037104249001e-04,5.431081517599523067e-04,8.501675329171121120e-04,5.797547055408358574e-04,2.864045836031436920e-02,6.644097156822681427e-04,6.404042360372841358e-04,6.100650643929839134e-04,1.666769501753151417e-03,1.961791858775541186e-04,3.702291578520089388e-04,3.984215727541595697e-04,1.206340268254280090e-03,2.264099020976573229e-04,9.835801320150494576e-04,6.141536869108676910e-04,3.167077666148543358e-04,3.911696840077638626e-04,1.592422340763732791e-04,2.907263406086713076e-04,2.774345630314201117e-04,6.464640027843415737e-04,3.106236981693655252e-04,3.300551034044474363e-04,1.922763331094756722e-04,3.073715779464691877e-04,6.827551987953484058e-04,2.852010657079517841e-04,2.886130241677165031e-04,2.474973152857273817e-04,4.596783546730875969e-04,3.182303335051983595e-04,1.473354641348123550e-04,3.587513347156345844e-04,5.840605590492486954e-04,1.259214914171025157e-04,1.196122844703495502e-03,3.847700136248022318e-04,1.769477094057947397e-04,4.613318305928260088e-04,2.274140133522450924e-04,6.755655049346387386e-04,5.992666701786220074e-04,1.732192613417282701e-04,2.400804951321333647e-04,3.951730905100703239e-04,5.854751216247677803e-04,8.457682561129331589e-04,2.379028446739539504e-04,4.565482959151268005e-04,8.888178272172808647e-04,5.051384796388447285e-04,3.910977102350443602e-04,1.648764737183228135e-04,1.472172734793275595e-04,2.096570970024913549e-04,1.795367919839918613e-03,1.222165301442146301e-04,1.675523672020062804e-04,1.811082329368218780e-04,3.473694669082760811e-04,3.251752641517668962e-04,6.429968634620308876e-04,1.900665229186415672e-04,4.354621632955968380e-04,3.826709580607712269e-04,1.741732266964390874e-04,6.739002419635653496e-04,5.003337282687425613e-04,2.195108827436342835e-04,7.969912985572591424e-05,4.737269773613661528e-04,1.023763179546222091e-04,2.051711198873817921e-04,5.489839822985231876e-04,4.304360772948712111e-04,2.153973095118999481e-03,1.043358002789318562e-03,3.825312014669179916e-04,3.590643173083662987e-04,1.940492948051542044e-04,2.012753102462738752e-04,4.583497939165681601e-04,1.714259269647300243e-04,3.437361447140574455e-04,2.961505379062145948e-04,2.523252333048731089e-04,2.748830884229391813e-04,4.835258005186915398e-04,2.961223071906715631e-04,7.517168996855616570e-04,6.175607559271156788e-04,5.722713540308177471e-04,6.374599179252982140e-04,6.222784868441522121e-04,2.940137928817421198e-04,2.727094979491084814e-04,2.070180780719965696e-04,1.746848429320380092e-04,7.721527363173663616e-04,2.458246890455484390e-04,2.795156033243983984e-04,5.817668861709535122e-04,3.090139653068035841e-04,1.511060545453801751e-04,4.473857406992465258e-04,6.971376133151352406e-04,2.146212791558355093e-04,5.525678279809653759e-04,1.285698672290891409e-04,3.366351884324103594e-04,5.851530586369335651e-04,1.295963011216372252e-04,1.289989450015127659e-04,5.830407608300447464e-04,1.916195324156433344e-04,1.347004290437325835e-04,1.828892854973673820e-04,1.628922036616131663e-04,3.022478485945612192e-04,4.710869689006358385e-04,4.332935495767742395e-04,4.323821049183607101e-04,2.962132566608488560e-04,4.131277964916080236e-04,3.455751284491270781e-04,3.185871464665979147e-04,1.258074480574578047e-04,1.723052700981497765e-04,1.308282808167859912e-04,4.581181565299630165e-04,1.227390603162348270e-03,3.600959898903965950e-04,1.404583570547401905e-03,6.410366040654480457e-04,3.882299934048205614e-04,2.771435538306832314e-04,2.838228538166731596e-04,3.422133740969002247e-04,8.886432042345404625e-04,4.421756602823734283e-04,7.747199852019548416e-04,3.174905432388186455e-04,6.030447548255324364e-04,1.317130518145859241e-04,1.868989202193915844e-04,1.082977280020713806e-03,1.049272104864940047e-04,3.919877053704112768e-04,2.333996380912140012e-04,1.290592917939648032e-04,4.269927449058741331e-04,3.770548792090266943e-04,5.652016261592507362e-04,2.740498166531324387e-04,3.908665676135569811e-04,3.608374972827732563e-04,4.812710976693779230e-04,7.021548226475715637e-04,3.180279745720326900e-04,4.346085479483008385e-04,1.041337032802402973e-03,6.060536834411323071e-04,6.029432188370265067e-05,3.427621268201619387e-04,8.468255982734262943e-04,1.506743719801306725e-03,2.194645057898014784e-04,1.376923988573253155e-03,4.136472125537693501e-04,2.026899601332843304e-04,4.619153914973139763e-04,7.298929849639534950e-04,4.289305652491748333e-04,1.528763241367414594e-04,3.706205461639910936e-04,5.920071853324770927e-04,1.956025836989283562e-03,1.034532324410974979e-03,5.809064605273306370e-04,2.082738501485437155e-04,3.124261274933815002e-04,1.333735999651253223e-04,7.263235747814178467e-04,6.291362806223332882e-04,4.567344731185585260e-04,8.871486061252653599e-04,9.372323984280228615e-04,4.827869706787168980e-04,3.089450474362820387e-04,3.700605884660035372e-04,5.730938282795250416e-04,8.889330201782286167e-04,3.972988633904606104e-04,1.871987042250111699e-04,1.038792397594079375e-04,2.407852298347279429e-04,4.777752037625759840e-04,1.588268787600100040e-04,2.099971752613782883e-04,3.039973962586373091e-04,3.487084468360990286e-04,2.139702701242640615e-04,1.716878614388406277e-04,1.234016031958162785e-03,5.084959557279944420e-04,3.790733753703534603e-04,4.344620392657816410e-04,5.803737440146505833e-04,4.079976934008300304e-04,2.138781565008684993e-04,1.622816780582070351e-04,3.422613663133233786e-04,1.392469275742769241e-04,6.206930265761911869e-04,8.410380105488002300e-04,2.590192598290741444e-04,1.906143443193286657e-04,3.569725377019494772e-04,4.352855030447244644e-04,3.095847496297210455e-04,1.053544227033853531e-03,4.147136642131954432e-04,7.634629146195948124e-04,3.931710089091211557e-04,9.231694275513291359e-04,3.166897804476320744e-04,2.211113605881109834e-04,2.815322368405759335e-04,5.076192319393157959e-04,8.760394994169473648e-04,2.735650341492146254e-04,1.494060998084023595e-04,2.223757182946428657e-04,6.682405364699661732e-04,2.014419878832995892e-04,1.019279472529888153e-03,3.040784213226288557e-04,3.784777363762259483e-04,1.425015623681247234e-03,2.934772055596113205e-04,3.427632618695497513e-04,2.995253598783165216e-04,4.061199724674224854e-04,3.704458067659288645e-04,1.716020924504846334e-04,2.774967579171061516e-04,2.265881048515439034e-04,3.752545744646340609e-04,4.630362964235246181e-04,1.692482037469744682e-04,1.613898202776908875e-04,2.202467876486480236e-04,3.519153106026351452e-04,1.931632141349837184e-04,3.939101588912308216e-04,1.692582009127363563e-04,3.711893514264374971e-04,2.174473047489300370e-04,3.537862503435462713e-04,1.731871452648192644e-04,3.054925182368606329e-04,1.347864017589017749e-04,3.090576210524886847e-04,6.509791128337383270e-04,2.845729177352041006e-04,5.558147677220404148e-04,8.687828085385262966e-04,1.829187531257048249e-04,1.384746719850227237e-04,1.501245860708877444e-04,1.609892206033691764e-04,3.039128787349909544e-04,1.015527523122727871e-04,2.872016048058867455e-04,2.654805430211126804e-04,2.284614311065524817e-04,2.220773312728852034e-04,3.060084709431976080e-04,1.779940066626295447e-04,3.725277492776513100e-04,7.877076277509331703e-04,2.418585063423961401e-04,3.199057246092706919e-04,2.102492726407945156e-04,3.935070708394050598e-04,2.244891657028347254e-04,3.313412307761609554e-04,3.053068357985466719e-04,3.226714616175740957e-04,5.583766032941639423e-04,6.362373242154717445e-04,3.279462107457220554e-04,3.206028777640312910e-04,4.610670439433306456e-04,1.839723845478147268e-04,3.233750758226960897e-04,5.907176528126001358e-04,2.269559772685170174e-04,6.287299329414963722e-04,5.023275502026081085e-03,2.270357508677989244e-04,4.353828553576022387e-04,2.542228612583130598e-04,2.295605372637510300e-04,4.107576678507030010e-04,1.018274459056556225e-03,1.655478263273835182e-04,4.387927765492349863e-04,3.175212768837809563e-04,1.070853249984793365e-04,7.274808594956994057e-04,6.321027176454663277e-04,5.074856453575193882e-04,1.225812477059662342e-03,1.274927781196311116e-04,9.080053423531353474e-04,1.213570008985698223e-03,6.905648479005321860e-05,2.060813276330009103e-04,1.507069100625813007e-04,1.257580297533422709e-04,2.676938020158559084e-04,6.463438039645552635e-04,3.036615671589970589e-03,4.539217043202370405e-04,3.976695588789880276e-04,3.005025500897318125e-04,2.850020537152886391e-04,1.097195927286520600e-04,6.774442736059427261e-04,9.721016976982355118e-04,1.444473746232688427e-03,3.516286087688058615e-04,4.650782793760299683e-04,8.401601226069033146e-04,4.129355947952717543e-04,9.165326482616364956e-04,7.480588974431157112e-04,4.665914457291364670e-04,1.043498329818248749e-02,2.765787940006703138e-04,3.477924619801342487e-04,1.840623153839260340e-04,1.049348720698617399e-04,1.858611649367958307e-04,6.343600689433515072e-04,1.911160070449113846e-04,9.510256932117044926e-04,3.560396376997232437e-03,1.154854035121388733e-04,1.237382239196449518e-04,3.300216048955917358e-04,2.528138284105807543e-04,2.888339804485440254e-04,1.590790634509176016e-04,1.565510901855304837e-04,1.401899644406512380e-04,4.935046672471798956e-05,2.651277172844856977e-04,1.507818233221769333e-03,1.038418413372710347e-04,2.807463752105832100e-04,4.501326766330748796e-04,3.943454066757112741e-05,1.670409401413053274e-04,6.737384479492902756e-03,3.472588583827018738e-02,2.674724382814019918e-04,8.742138015804812312e-05,1.901462965179234743e-04,1.503780076745897532e-04,5.167457275092601776e-04,5.657244400936178863e-05,4.928545095026493073e-04,2.507650933694094419e-04,2.144454483641311526e-04,2.256226143799722195e-04,2.429027226753532887e-04,1.040748247760348022e-04,2.912684576585888863e-04,4.384562780614942312e-04,7.823062478564679623e-04,2.283378271386027336e-04,2.671328838914632797e-04,3.548335516825318336e-04,2.498839457985013723e-04,1.301524316659197211e-04,1.041204450302757323e-04,7.333627581829205155e-05,2.061925042653456330e-04,8.034023921936750412e-04,1.576291397213935852e-04,4.174654022790491581e-04,4.144527483731508255e-04,1.866750972112640738e-04,2.567873452790081501e-04,1.542714890092611313e-04,3.074613050557672977e-04,1.464408851461485028e-04,6.052883327356539667e-05,2.150594489648938179e-03,4.325295594753697515e-05,6.045174086466431618e-04,1.566480059409514070e-04,4.677850229199975729e-04,4.227236204314976931e-04,3.096501750405877829e-04,2.816753694787621498e-04,5.200744999456219375e-05,3.325560828670859337e-04,2.219064917881041765e-04,8.095478988252580166e-04,2.848420117516070604e-04,5.762079963460564613e-04,2.640175516717135906e-04,1.388461969327181578e-04,3.778767131734639406e-04,3.954879066441208124e-04,5.893646157346665859e-04,1.901521754916757345e-04,2.223656629212200642e-04,3.744566929526627064e-04,1.273403322556987405e-04,2.652861585374921560e-04,1.950369623955339193e-04,8.120408747345209122e-04,6.540444446727633476e-04,1.985933486139401793e-04,1.660512643866240978e-04,1.976131170522421598e-04,2.620182640384882689e-04,1.690943608991801739e-04,6.274663028307259083e-04,2.510924532543867826e-04,1.494415046181529760e-04,1.265321043320000172e-04,6.341547123156487942e-04,3.868923755362629890e-03,8.544669253751635551e-04,2.049055910902097821e-04,1.727640070021152496e-02,2.277868916280567646e-04,1.915591419674456120e-04,9.166725212708115578e-04,2.424932899884879589e-04,2.911245683208107948e-03,1.488777779741212726e-04,2.247285656630992889e-02,1.064063180820085108e-04,6.678423960693180561e-05,4.021989298053085804e-04,1.729269570205360651e-04,1.466815738240256906e-04,3.470610245130956173e-04,1.360784954158589244e-04,2.221655595349147916e-04,1.693614613031968474e-04,1.983209949685260653e-04,1.604873541509732604e-04,2.778879133984446526e-04,1.619196846149861813e-04,2.759834460448473692e-04,2.491257328074425459e-04,1.686568744480609894e-02,3.164502268191426992e-04,1.773601979948580265e-04,1.965216652024537325e-04,1.500515209045261145e-04,2.860226959455758333e-04,2.502763818483799696e-04,1.566518447361886501e-03,2.466988225933164358e-04,2.474472858011722565e-04,7.667804602533578873e-04,6.308259908109903336e-04,2.019238017965108156e-04,2.057942911051213741e-04,1.498348719906061888e-04,1.129744196077808738e-04,7.457162428181618452e-05,1.913109445013105869e-04,1.007883576676249504e-03,5.882390541955828667e-04,1.877446193248033524e-04,1.081558511941693723e-04,1.885392121039330959e-04,2.075408265227451921e-04,8.033988997340202332e-04,1.067335251718759537e-03,1.909291750052943826e-04,1.230046327691525221e-04,2.310741256223991513e-04,3.282478428445756435e-04,1.058779744198545814e-04,9.966520883608609438e-05,4.265946918167173862e-04,8.778078336035832763e-05,4.045549721922725439e-04,1.432586286682635546e-04,1.272665249416604638e-04,2.439526288071647286e-04,2.078401157632470131e-04,4.537732456810772419e-04,4.176762304268777370e-04,2.570737851783633232e-04,6.040531443431973457e-04,5.488070310093462467e-04,4.165288701187819242e-04,1.128344956669025123e-04,1.470729475840926170e-04,3.989069082308560610e-04,6.355999503284692764e-04,5.850124289281666279e-04,2.518821274861693382e-04,1.300844829529523849e-03,1.107499003410339355e-03,3.873821406159549952e-04,2.954452938865870237e-04,6.448833737522363663e-04,9.926685597747564316e-04,1.180315302917733788e-04,3.826988977380096912e-04,3.201592189725488424e-04,2.684414503164589405e-04,7.477517647203058004e-05,3.944170603062957525e-04,2.221817703684791923e-04,7.086775265634059906e-03,7.974563050083816051e-05,8.957850513979792595e-04,9.164264774881303310e-04,5.219631711952388287e-04,2.605565532576292753e-04,1.420939079253003001e-04,2.237182779936119914e-04,2.502667193766683340e-04,5.851647583767771721e-04,2.034364879364147782e-04,2.296300517627969384e-04,5.459666863316670060e-05,3.489183727651834488e-03,5.383436218835413456e-04,4.451051063369959593e-04,1.592688844539225101e-03,3.507014480419456959e-04,1.382892514811828732e-04,1.371593098156154156e-04,6.822025898145511746e-05,5.178066203370690346e-04,8.484179852530360222e-04,2.412338799331337214e-04,1.106959389289841056e-04,1.972291356651112437e-04,5.242284969426691532e-04,2.866926079150289297e-04,8.417396456934511662e-04,3.764182038139551878e-04,2.881511172745376825e-04,3.851621004287153482e-04,2.484867582097649574e-04,4.116394557058811188e-04,2.051878691418096423e-04,1.562961551826447248e-04,2.274628059240058064e-04,1.641035778447985649e-04,1.822611520765349269e-04,2.884796995203942060e-04,1.701728324405848980e-04,1.637886016396805644e-04,2.932950446847826242e-04,1.303998578805476427e-04,1.390409743180498481e-04,7.589707820443436503e-05,1.595690846443176270e-04,1.553279143990948796e-04,1.200524391606450081e-03,2.588408533483743668e-04,1.488693233113735914e-04,4.599818203132599592e-04,1.165360008599236608e-04,1.193628995679318905e-04,1.240587211214005947e-03,1.841437886469066143e-03,1.721195876598358154e-04,4.109965229872614145e-04,2.787913545034825802e-04,3.381235874257981777e-04,1.500912476330995560e-04,6.325775757431983948e-04,2.558935957495123148e-04,6.107281078584492207e-04,3.719702071975916624e-04,7.611696491949260235e-04,7.306701736524701118e-04,4.082212690263986588e-04,4.249524208717048168e-04,5.570307374000549316e-03,1.625417382456362247e-03,3.180618223268538713e-04,1.340786548098549247e-04,2.081002457998692989e-04,1.229889167007058859e-04,1.756177516654133797e-04,1.181704574264585972e-04,1.187510279123671353e-04,5.943173891864717007e-04,3.052135580219328403e-04,2.854866907000541687e-04,5.495576187968254089e-02,2.322473737876862288e-04,1.561523182317614555e-03,6.335595389828085899e-05,8.445205749012529850e-04,2.846327843144536018e-04,2.948350738734006882e-04,2.472924068570137024e-03,1.009935420006513596e-02,4.449610132724046707e-04,1.326418365351855755e-03,2.597598941065371037e-04,3.591713611967861652e-04,8.581090951338410378e-04,9.923154721036553383e-05,1.891521824290975928e-04,1.116110070142894983e-04,3.240445512346923351e-04,1.531671005068346858e-04,8.088186586974188685e-05,1.108424548874609172e-04,6.498662696685642004e-05,2.814852341543883085e-04,6.714790652040392160e-05,3.716264327522367239e-04,1.873435539891943336e-04,2.076369419228285551e-04,3.431148361414670944e-04,1.836391456890851259e-04,1.109226577682420611e-04,2.304884692421182990e-04,8.569641067879274487e-05,2.889636089093983173e-04,3.266098501626402140e-04,3.801994025707244873e-03,3.779639082495123148e-04,6.586296949535608292e-04,5.526542081497609615e-04,3.123567148577421904e-04,8.489663014188408852e-05,7.169978343881666660e-04,1.667039614403620362e-04,2.860444074030965567e-04,4.535275045782327652e-03,5.385376978665590286e-03,4.288170603103935719e-04,2.423425321467220783e-04,9.931382373906672001e-05,5.632016473100520670e-05,7.153003243729472160e-04,8.448959852103143930e-05,1.299459836445748806e-04,1.813420676626265049e-04,1.571552711538970470e-04,9.212862642016261816e-05,4.771427193190902472e-04,7.744572940282523632e-04,6.467147613875567913e-04,2.346747351111844182e-04,5.176960257813334465e-05,5.979958223178982735e-04,7.356260321103036404e-04,3.853811067529022694e-04,3.284936829004436731e-04,6.695277988910675049e-05,7.468367402907460928e-05,3.888319188263267279e-04,4.085628315806388855e-04,5.719725741073489189e-04,4.956432385370135307e-04,6.386912427842617035e-04,1.762254250934347510e-04,7.923528755782172084e-05,2.247819065814837813e-04,1.094654071494005620e-04,2.079866389976814389e-04,1.107215357478708029e-04,5.232896655797958374e-04,7.297367119463160634e-05,1.266515755560249090e-04,3.246245032642036676e-04,1.425267159938812256e-01,2.214642881881445646e-04,7.887427345849573612e-04,1.713670790195465088e-04,2.785136457532644272e-04,2.607906353659927845e-04,1.693393423920497298e-04,1.286581828026100993e-04,1.640838454477488995e-04,5.605067126452922821e-04,3.133185673505067825e-04,7.909995620138943195e-04,1.714184036245569587e-04,1.248635351657867432e-03,1.004224293865263462e-03,6.089162197895348072e-04,2.174282446503639221e-03,2.350632421439513564e-04,2.845148555934429169e-04,1.539099146611988544e-03,9.500770829617977142e-04,1.087861484847962856e-03,1.899481867440044880e-04,3.247111744713038206e-04,7.238631224026903510e-05,3.586430393625050783e-04,2.910504990722984076e-04,4.786083882208913565e-04,2.412208850728347898e-04,2.179498551413416862e-03,5.819269572384655476e-04,3.593889123294502497e-04,3.934119595214724541e-04,8.591453079134225845e-04,5.596029805019497871e-04,4.243938892614096403e-04,2.013293560594320297e-04,1.787811488611623645e-04,5.149454591446556151e-05,2.004022971959784627e-04,2.085786691168323159e-04,2.879576059058308601e-04,2.575623802840709686e-04,1.354493724647909403e-04,2.807711425703018904e-04,1.197170000523328781e-03,2.162146702175959945e-04,4.830566176678985357e-04,2.297934843227267265e-04,3.837164840660989285e-04,3.624220553319901228e-04,1.737955171847715974e-04,4.094623145647346973e-04,3.889708023052662611e-04,2.171652595279738307e-04,2.529655175749212503e-04,1.937611814355477691e-04,1.985918352147564292e-04,2.441475517116487026e-04,7.875592564232647419e-04,1.331445237156003714e-04,2.536699757911264896e-04,4.882934154011309147e-04,2.882621774915605783e-04,1.870026899268850684e-04,2.878970408346503973e-04,5.101432907395064831e-04,5.039033567300066352e-05,6.320216692984104156e-03,1.342961331829428673e-04,2.429003943689167500e-04,1.603558630449697375e-04,2.048166061285883188e-05,1.569882442709058523e-04,1.737149868858978152e-04,8.488934487104415894e-03,1.345276396023109555e-04,1.474348391639068723e-04,1.888525148387998343e-04,1.813405251596122980e-04,3.948357480112463236e-04,2.841573441401124001e-04,1.361670874757692218e-04,6.685503176413476467e-04,7.929372804937884212e-05,3.525965730659663677e-04,1.382858899887651205e-04,3.379669215064495802e-04,4.759100847877562046e-04,4.628612441592849791e-05,1.066327560693025589e-03,4.918937338516116142e-04,7.163771660998463631e-04,1.722906454233452678e-04,1.776167191565036774e-04,6.000272696837782860e-04,3.698199870996177197e-04,4.497696354519575834e-04,4.430946893990039825e-03,2.228406519861891866e-04,3.218306519556790590e-04,2.093652728945016861e-04,3.776144585572183132e-04,3.710387682076543570e-04,1.356487045995891094e-04,8.433366310782730579e-04,1.063385061570443213e-04,4.425962979439646006e-04,6.779286195524036884e-04,3.458136634435504675e-04,2.940297708846628666e-04,3.474505210760980844e-04,9.270782175008207560e-05,1.952739839907735586e-04,3.155273443553596735e-04,4.981659585610032082e-04,4.742422141134738922e-03,8.146820589900016785e-03,2.454860368743538857e-04,5.715088336728513241e-04,1.976868225028738379e-04,2.495950320735573769e-04,3.706829738803207874e-04,2.103958831867203116e-04,3.285716811660677195e-04,2.987829793710261583e-04,1.415996084688231349e-04,7.146389107219874859e-04,5.784723325632512569e-04,1.810903631849214435e-04,8.132779970765113831e-03,4.545205738395452499e-04,1.456117373891174793e-03,4.670938360504806042e-04,2.371902577579021454e-03,1.388266682624816895e-03,3.360275295563042164e-04,2.277670137118548155e-04,4.826435470022261143e-04,1.627252058824524283e-04,1.251774025149643421e-03,2.559890272095799446e-04,2.275456907227635384e-03,5.204183398745954037e-04,8.504423894919455051e-04,3.581045602913945913e-04,2.634380361996591091e-04,2.322967629879713058e-04,1.921180519275367260e-04,3.884451580233871937e-04,1.008885097689926624e-03,9.486876660957932472e-05,1.811492402339354157e-04,1.941078662639483809e-04,1.476913806982338428e-03,6.016373517923057079e-04,3.694160259328782558e-04,2.629235095810145140e-04,4.315223777666687965e-04,3.325463912915438414e-04,1.897953625302761793e-04,6.898734136484563351e-04,8.422479731962084770e-05,1.024228040478192270e-04,6.637150072492659092e-04,1.717920385999605060e-04,2.494581043720245361e-03,8.797853370197117329e-04,2.746460959315299988e-03,3.745209542103111744e-04,3.026088525075465441e-04,9.660588693805038929e-04,7.534401374869048595e-04,4.477673501241952181e-04,6.893229437991976738e-04,3.467473434284329414e-03,1.521333605051040649e-01,3.196082834620028734e-04,1.139111118391156197e-03,1.469866983825340867e-04,1.030518324114382267e-03,9.067674400284886360e-04,1.497118209954351187e-04,1.271790970349684358e-04,4.771179519593715668e-04,3.160011838190257549e-04,1.881909847725182772e-04,4.739915893878787756e-04,1.135667116614058614e-04,9.128470264840871096e-05,3.352826170157641172e-04,3.017444687429815531e-04,5.277355085127055645e-04,2.288526447955518961e-04,1.667758449912071228e-03,3.862479643430560827e-04,5.366752739064395428e-04,3.345264995004981756e-04,6.740827811881899834e-04,2.506075543351471424e-04,2.561205183155834675e-04,3.177395265083760023e-04,2.028383751166984439e-04,3.186365356668829918e-04,2.334072050871327519e-04,2.334476012038066983e-04,3.122195135802030563e-03,0.000000000000000000e+00
